UserID,LogDate,AppOpens,MinutesActive
10013,2023-03-15,6,8.1
10013,2023-03-16,6,7.6
10013,2023-03-14,6,37.1
10013,2023-03-31,6,16.1
10013,2023-03-13,1,22.2
10014,2023-03-15,3,11.6
10014,2023-03-02,4,23.4
10014,2023-03-01,6,19.4
10014,2023-03-03,4,43.5
10014,2023-03-08,4,18.3
10014,2023-03-18,8,36.7
10014,2023-03-11,7,10.3
10014,2023-03-23,4,31.2
10014,2023-03-31,2,18.2
10014,2023-03-09,5,12.1
10014,2023-03-21,9,11.8
10014,2023-03-25,5,22.3
10014,2023-03-13,2,38.2
10014,2023-03-17,1,12.7
10014,2023-03-22,7,14.8
10014,2023-03-29,2,34.2
10014,2023-03-14,5,16.4
10014,2023-03-30,7,5.2
10014,2023-03-27,5,9.2
10014,2023-03-07,1,10.7
10015,2023-03-27,5,6.7
10015,2023-03-14,6,6.5
10015,2023-03-07,3,21.7
10015,2023-03-10,7,34.9
10015,2023-03-15,4,10.9
10015,2023-03-26,3,22.8
10015,2023-03-21,6,41.4
10015,2023-03-08,8,38.5
10015,2023-03-05,1,6.4
10015,2023-03-16,3,15.6
10015,2023-03-13,6,14.5
10015,2023-03-12,2,21.4
10015,2023-03-11,6,37.0
10015,2023-03-28,1,25.4
10015,2023-03-25,4,16.2
10015,2023-03-24,3,24.4
10015,2023-03-19,2,42.8
10015,2023-03-03,1,13.1
10015,2023-03-17,9,33.7
10015,2023-03-29,4,30.6
10015,2023-03-31,6,32.5
10016,2023-03-06,9,14.7
10016,2023-03-14,1,9.6
10016,2023-03-15,5,41.9
10016,2023-03-16,5,22.0
10016,2023-03-31,2,40.0
10016,2023-03-25,4,19.5
10016,2023-03-12,6,6.4
10016,2023-03-27,5,22.1
10016,2023-03-13,2,17.8
10016,2023-03-03,2,14.9
10016,2023-03-11,4,27.0
10016,2023-03-24,6,36.5
10016,2023-03-09,6,2.2
10016,2023-03-02,9,43.7
10016,2023-03-08,3,10.1
10016,2023-03-01,8,25.3
10016,2023-03-18,2,17.1
10016,2023-03-29,9,36.0
10016,2023-03-26,2,23.6
10016,2023-03-23,2,44.5
10017,2023-03-24,9,11.3
10017,2023-03-08,9,12.3
10017,2023-03-26,5,5.9
10017,2023-03-10,1,5.0
10017,2023-03-06,6,42.2
10017,2023-03-05,2,2.0
10017,2023-03-04,3,21.3
10018,2023-03-19,4,6.1
10018,2023-03-15,8,40.4
10018,2023-03-23,4,4.7
10018,2023-03-11,9,13.9
10018,2023-03-13,3,9.3
10019,2023-03-20,6,11.1
10019,2023-03-06,2,8.1
10019,2023-03-05,2,22.6
10019,2023-03-25,1,43.2
10019,2023-03-27,1,19.3
10019,2023-03-17,7,2.3
10019,2023-03-18,4,37.6
10019,2023-03-07,7,42.9
10019,2023-03-02,1,5.8
10019,2023-03-13,1,40.0
10019,2023-03-19,5,16.6
10019,2023-03-29,6,38.4
10019,2023-03-11,8,42.6
10019,2023-03-04,4,34.0
10019,2023-03-03,9,19.3
10019,2023-03-01,7,15.3
10019,2023-03-24,7,14.1
10019,2023-03-10,6,26.4
10019,2023-03-08,8,27.1
10019,2023-03-28,4,37.3
10019,2023-03-21,8,7.3
10019,2023-03-22,3,21.0
10019,2023-03-15,7,21.1
10020,2023-03-20,1,6.1
10020,2023-03-23,2,44.2
10020,2023-03-26,1,21.2
10020,2023-03-24,4,44.7
10020,2023-03-10,7,37.1
10020,2023-03-22,8,35.1
10020,2023-03-02,4,37.3
10021,2023-03-28,9,32.2
10021,2023-03-13,9,4.5
10021,2023-03-18,6,29.6
10021,2023-03-17,2,28.5
10021,2023-03-31,3,31.9
10021,2023-03-02,3,21.5
10021,2023-03-16,7,29.2
10021,2023-03-30,5,6.7
10021,2023-03-19,2,38.3
10021,2023-03-24,4,22.2
10021,2023-03-04,6,6.4
10021,2023-03-12,5,37.1
10021,2023-03-09,6,19.8
10021,2023-03-21,3,5.8
10021,2023-03-07,1,17.3
10021,2023-03-27,5,44.4
10021,2023-03-05,8,25.1
10021,2023-03-15,4,35.9
10021,2023-03-01,6,34.4
10021,2023-03-23,3,43.4
10021,2023-03-22,6,32.5
10021,2023-03-10,1,33.3
10021,2023-03-11,9,24.0
10021,2023-03-26,4,19.8
10021,2023-03-14,5,13.1
10021,2023-03-29,7,37.0
10021,2023-03-25,7,27.3
10023,2023-03-29,4,5.1
10023,2023-03-02,8,38.4
10023,2023-03-04,9,10.2
10023,2023-03-07,7,16.2
10023,2023-03-16,6,17.1
10023,2023-03-01,9,38.4
10023,2023-03-05,9,37.2
10023,2023-03-13,1,41.4
10023,2023-03-10,6,36.3
10023,2023-03-21,4,29.4
10023,2023-03-23,6,11.9
10023,2023-03-03,6,7.3
10023,2023-03-30,4,8.9
10023,2023-03-28,1,5.4
10024,2023-03-30,4,38.8
10024,2023-03-08,4,39.0
10024,2023-03-11,3,28.6
10024,2023-03-05,8,5.2
10024,2023-03-04,6,41.3
10024,2023-03-26,7,13.2
10024,2023-03-31,7,25.9
10024,2023-03-01,7,43.6
10024,2023-03-02,3,31.9
10024,2023-03-10,8,28.2
10024,2023-03-17,6,34.2
10026,2023-03-05,9,16.5
10026,2023-03-24,7,28.5
10026,2023-03-21,5,6.1
10026,2023-03-31,4,24.7
10026,2023-03-18,6,26.0
10026,2023-03-12,8,24.2
10026,2023-03-29,2,7.4
10026,2023-03-14,4,9.2
10026,2023-03-03,9,18.8
10026,2023-03-25,4,13.2
10026,2023-03-06,8,21.6
10028,2023-03-16,3,44.9
10028,2023-03-22,7,39.6
10028,2023-03-07,2,32.0
10029,2023-03-15,4,6.7
10029,2023-03-02,1,30.7
10029,2023-03-13,8,15.9
10029,2023-03-20,4,15.6
10029,2023-03-05,3,38.2
10029,2023-03-29,5,9.5
10029,2023-03-19,9,2.5
10029,2023-03-18,6,30.0
10029,2023-03-22,5,29.3
10029,2023-03-12,3,23.3
10029,2023-03-01,7,5.8
10029,2023-03-08,9,44.9
10029,2023-03-14,7,32.1
10029,2023-03-04,9,28.3
10029,2023-03-21,7,2.5
10029,2023-03-03,3,26.5
10029,2023-03-28,1,28.7
10029,2023-03-16,2,11.2
10029,2023-03-23,3,20.0
10029,2023-03-06,3,25.6
10029,2023-03-10,9,17.7
10029,2023-03-09,6,23.4
10029,2023-03-31,8,42.9
10030,2023-03-26,3,20.6
10030,2023-03-06,7,7.1
10030,2023-03-10,8,9.6
10030,2023-03-19,8,43.6
10030,2023-03-30,1,8.1
10030,2023-03-03,6,33.1
10030,2023-03-04,7,38.7
10030,2023-03-27,1,34.2
10030,2023-03-22,1,28.8
10031,2023-03-05,4,27.9
10031,2023-03-29,6,34.3
10031,2023-03-17,9,21.4
10031,2023-03-12,2,27.4
10031,2023-03-31,7,17.0
10031,2023-03-26,6,18.0
10031,2023-03-11,3,16.9
10031,2023-03-13,7,13.1
10031,2023-03-19,8,19.1
10031,2023-03-03,6,19.1
10031,2023-03-30,7,30.0
10031,2023-03-14,1,44.2
10031,2023-03-10,6,4.8
10031,2023-03-07,6,41.9
10031,2023-03-28,9,21.5
10031,2023-03-08,7,24.2
10031,2023-03-15,8,18.9
10031,2023-03-09,5,31.7
10031,2023-03-24,9,9.2
10032,2023-03-16,5,25.4
10032,2023-03-12,3,25.1
10032,2023-03-14,9,43.7
10032,2023-03-26,1,26.9
10032,2023-03-09,2,33.4
10032,2023-03-20,4,18.1
10032,2023-03-19,9,13.6
10032,2023-03-13,3,34.0
10032,2023-03-28,7,7.6
10032,2023-03-31,5,36.7
10032,2023-03-15,1,14.4
10032,2023-03-21,2,14.3
10032,2023-03-27,8,11.9
10032,2023-03-10,6,31.3
10032,2023-03-01,3,42.1
10032,2023-03-04,4,15.7
10032,2023-03-29,9,29.0
10032,2023-03-08,8,12.7
10032,2023-03-06,8,12.0
10032,2023-03-02,5,12.2
10032,2023-03-24,7,27.8
10032,2023-03-25,3,42.8
10032,2023-03-30,3,27.1
10032,2023-03-23,8,9.2
10034,2023-03-17,3,19.7
10034,2023-03-01,2,25.5
10034,2023-03-24,6,2.3
10034,2023-03-03,9,26.9
10034,2023-03-02,1,35.2
10035,2023-03-01,4,24.6
10035,2023-03-30,1,19.5
10035,2023-03-29,3,5.8
10035,2023-03-28,4,23.3
10036,2023-03-31,1,3.3
10036,2023-03-07,8,3.9
10036,2023-03-26,2,35.1
10036,2023-03-25,3,31.3
10036,2023-03-29,3,30.6
10036,2023-03-01,3,10.9
10036,2023-03-21,5,25.4
10036,2023-03-12,9,34.0
10036,2023-03-02,6,2.6
10036,2023-03-03,9,41.0
10036,2023-03-14,6,2.5
10036,2023-03-19,4,43.6
10036,2023-03-05,4,20.2
10036,2023-03-08,1,18.5
10036,2023-03-13,2,14.2
10036,2023-03-17,4,29.3
10036,2023-03-04,7,6.5
10036,2023-03-16,6,5.1
10036,2023-03-18,1,5.5
10036,2023-03-10,2,35.0
10037,2023-03-09,5,37.4
10037,2023-03-29,4,22.9
10037,2023-03-25,3,19.1
10037,2023-03-01,5,8.3
10037,2023-03-11,8,24.7
10037,2023-03-23,3,6.9
10037,2023-03-19,4,44.0
10037,2023-03-07,7,31.0
10037,2023-03-03,8,7.2
10037,2023-03-05,6,15.0
10037,2023-03-04,7,16.9
10037,2023-03-22,4,12.3
10037,2023-03-16,9,17.0
10037,2023-03-15,2,37.2
10037,2023-03-26,1,42.4
10037,2023-03-30,5,3.9
10037,2023-03-06,4,42.3
10037,2023-03-24,6,11.3
10037,2023-03-02,7,29.1
10038,2023-03-29,5,3.3
10040,2023-03-10,4,23.7
10040,2023-03-03,8,14.8
10040,2023-03-02,7,10.8
10040,2023-03-18,3,26.2
10040,2023-03-22,7,26.1
10040,2023-03-23,5,27.7
10040,2023-03-19,7,21.5
10040,2023-03-30,8,25.9
10040,2023-03-29,4,30.7
10040,2023-03-06,4,4.9
10040,2023-03-11,9,29.0
10040,2023-03-09,8,15.9
10040,2023-03-17,1,19.1
10041,2023-03-25,4,28.1
10041,2023-03-08,1,42.7
10041,2023-03-09,4,31.2
10041,2023-03-17,5,34.6
10041,2023-03-27,9,45.0
10041,2023-03-04,7,18.2
10042,2023-03-17,5,5.9
10042,2023-03-30,9,20.6
10042,2023-03-16,7,8.5
10042,2023-03-06,9,5.3
10042,2023-03-31,7,35.9
10042,2023-03-19,5,30.2
10042,2023-03-27,6,40.7
10042,2023-03-14,9,34.2
10042,2023-03-15,5,7.3
10042,2023-03-13,6,29.6
10042,2023-03-05,8,29.4
10042,2023-03-02,2,28.9
10042,2023-03-04,5,29.7
10042,2023-03-25,5,2.3
10042,2023-03-01,2,7.2
10042,2023-03-21,9,30.5
10042,2023-03-24,5,18.3
10043,2023-03-06,1,43.7
10043,2023-03-27,3,20.0
10043,2023-03-03,6,2.0
10043,2023-03-16,1,36.6
10043,2023-03-09,2,9.3
10043,2023-03-18,2,21.9
10043,2023-03-12,2,27.3
10043,2023-03-23,4,29.5
10043,2023-03-07,8,23.7
10043,2023-03-17,8,8.4
10043,2023-03-22,2,17.0
10044,2023-03-31,3,20.1
10044,2023-03-17,4,37.2
10044,2023-03-14,1,4.5
10044,2023-03-08,3,9.3
10044,2023-03-13,8,42.7
10044,2023-03-29,8,34.2
10044,2023-03-20,8,30.1
10044,2023-03-15,8,21.9
10044,2023-03-18,6,7.5
10044,2023-03-10,4,38.4
10044,2023-03-12,3,31.2
10044,2023-03-05,7,15.1
10044,2023-03-03,3,30.0
10044,2023-03-28,6,41.6
10044,2023-03-22,2,18.9
10044,2023-03-07,7,15.7
10044,2023-03-30,9,19.7
10044,2023-03-16,3,7.8
10044,2023-03-09,1,2.2
10044,2023-03-02,3,20.7
10044,2023-03-01,1,15.7
10044,2023-03-11,5,27.8
10044,2023-03-06,4,22.5
10044,2023-03-24,6,30.4
10045,2023-03-24,7,43.4
10045,2023-03-12,7,20.9
10045,2023-03-04,7,37.6
10045,2023-03-09,1,27.4
10045,2023-03-30,1,20.1
10045,2023-03-19,5,37.7
10045,2023-03-01,8,21.8
10045,2023-03-22,8,32.2
10045,2023-03-16,2,43.8
10045,2023-03-17,6,3.2
10045,2023-03-26,1,23.5
10045,2023-03-31,5,32.1
10045,2023-03-20,5,21.0
10045,2023-03-27,2,31.3
10046,2023-03-13,2,20.7
10046,2023-03-02,6,39.9
10046,2023-03-21,9,20.2
10046,2023-03-16,4,27.1
10046,2023-03-29,8,16.4
10046,2023-03-11,2,14.1
10046,2023-03-12,9,35.9
10046,2023-03-27,1,9.0
10046,2023-03-01,5,40.2
10046,2023-03-10,8,31.0
10046,2023-03-14,4,29.4
10046,2023-03-20,5,15.2
10046,2023-03-15,6,20.1
10046,2023-03-07,7,15.7
10047,2023-03-11,6,41.1
10048,2023-03-29,7,8.2
10048,2023-03-06,7,22.8
10048,2023-03-23,7,21.7
10048,2023-03-10,2,44.8
10048,2023-03-05,1,13.2
10048,2023-03-18,3,28.3
10048,2023-03-13,5,20.6
10048,2023-03-16,9,17.7
10048,2023-03-12,7,6.5
10048,2023-03-20,2,21.3
10048,2023-03-31,8,44.6
10048,2023-03-24,5,7.6
10049,2023-03-18,6,8.6
10049,2023-03-06,2,43.1
10049,2023-03-26,7,40.6
10049,2023-03-24,2,24.9
10049,2023-03-22,6,38.1
10049,2023-03-21,4,22.3
10049,2023-03-07,6,7.0
10049,2023-03-11,6,21.4
10049,2023-03-13,1,18.9
10049,2023-03-02,1,13.6
10049,2023-03-08,9,7.3
10049,2023-03-25,2,5.8
10049,2023-03-28,3,16.5
10049,2023-03-01,2,26.0
10049,2023-03-23,6,5.9
10049,2023-03-31,9,24.0
10049,2023-03-16,9,23.7
10049,2023-03-30,5,29.1
10049,2023-03-20,9,35.3
10049,2023-03-27,3,12.2
10049,2023-03-05,6,37.4
10049,2023-03-10,9,25.6
10049,2023-03-19,4,23.6
10049,2023-03-29,4,17.5
10049,2023-03-12,1,5.6
10050,2023-03-14,2,3.0
10050,2023-03-30,5,34.8
10050,2023-03-04,6,2.5
10050,2023-03-05,8,10.5
10050,2023-03-11,5,21.8
10050,2023-03-29,6,36.2
10050,2023-03-13,7,6.2
10050,2023-03-01,7,8.7
10050,2023-03-10,8,7.6
10050,2023-03-12,8,26.9
10050,2023-03-07,5,29.6
10053,2023-03-14,8,25.5
10053,2023-03-12,6,43.2
10053,2023-03-29,4,9.8
10053,2023-03-03,3,17.6
10053,2023-03-08,8,29.2
10054,2023-03-07,3,43.5
10054,2023-03-24,9,35.7
10054,2023-03-31,2,8.2
10055,2023-03-30,5,34.2
10055,2023-03-28,6,31.3
10055,2023-03-12,5,27.1
10055,2023-03-20,1,32.0
10056,2023-03-17,8,30.4
10056,2023-03-13,5,3.6
10056,2023-03-28,8,6.1
10056,2023-03-23,1,36.5
10056,2023-03-26,6,25.4
10056,2023-03-21,8,11.0
10056,2023-03-12,1,6.5
10056,2023-03-09,5,39.7
10056,2023-03-15,1,25.3
10056,2023-03-22,3,42.2
10056,2023-03-04,5,11.5
10056,2023-03-19,4,5.0
10056,2023-03-24,6,10.1
10056,2023-03-25,7,11.9
10056,2023-03-07,3,9.5
10056,2023-03-05,1,20.2
10056,2023-03-16,6,23.0
10056,2023-03-31,1,31.4
10056,2023-03-27,6,15.9
10056,2023-03-20,3,10.8
10056,2023-03-10,5,15.8
10057,2023-03-23,7,26.2
10057,2023-03-15,5,12.6
10057,2023-03-29,3,36.6
10057,2023-03-22,2,10.5
10057,2023-03-04,4,41.7
10057,2023-03-01,7,18.6
10057,2023-03-20,1,6.3
10057,2023-03-17,6,44.6
10057,2023-03-21,2,33.1
10057,2023-03-28,7,44.2
10057,2023-03-27,8,38.3
10057,2023-03-03,8,14.0
10057,2023-03-24,2,8.9
10057,2023-03-05,7,18.2
10057,2023-03-12,8,42.4
10057,2023-03-07,8,26.2
10057,2023-03-10,8,17.1
10057,2023-03-13,7,25.3
10057,2023-03-08,9,42.2
10057,2023-03-14,8,44.4
10057,2023-03-26,6,42.1
10057,2023-03-31,1,6.3
10057,2023-03-09,4,15.0
10059,2023-03-15,6,24.4
10059,2023-03-11,5,5.5
10059,2023-03-27,4,26.3
10059,2023-03-20,3,31.1
10059,2023-03-12,9,4.0
10059,2023-03-16,8,5.7
10059,2023-03-14,3,12.6
10059,2023-03-28,6,22.0
10059,2023-03-22,2,6.7
10059,2023-03-02,9,40.4
10059,2023-03-09,3,3.0
10059,2023-03-26,4,26.6
10059,2023-03-23,2,32.2
10059,2023-03-08,8,9.2
10059,2023-03-17,3,25.6
10059,2023-03-24,9,3.0
10059,2023-03-01,1,14.2
10062,2023-03-20,5,17.7
10062,2023-03-05,5,35.1
10062,2023-03-08,4,32.1
10062,2023-03-19,2,41.0
10063,2023-03-07,7,26.4
10063,2023-03-03,5,13.0
10063,2023-03-29,5,32.5
10063,2023-03-05,5,40.9
10063,2023-03-21,8,12.6
10063,2023-03-25,3,42.2
10063,2023-03-31,5,22.8
10063,2023-03-04,7,35.9
10063,2023-03-11,3,33.6
10063,2023-03-15,9,17.9
10063,2023-03-12,3,26.2
10063,2023-03-19,7,7.9
10063,2023-03-18,9,10.4
10063,2023-03-28,6,14.6
10063,2023-03-24,9,33.8
10063,2023-03-30,2,23.2
10063,2023-03-27,4,23.8
10063,2023-03-26,2,44.8
10063,2023-03-02,1,38.7
10063,2023-03-06,7,40.2
10063,2023-03-17,2,26.3
10063,2023-03-08,5,7.5
10063,2023-03-20,2,36.7
10063,2023-03-16,9,12.1
10063,2023-03-01,1,27.2
10063,2023-03-13,6,2.4
10063,2023-03-22,5,7.2
10063,2023-03-14,1,19.9
10063,2023-03-23,8,29.0
10064,2023-03-11,5,5.7
10064,2023-03-05,9,36.7
10064,2023-03-03,2,35.3
10064,2023-03-12,3,28.6
10064,2023-03-28,9,12.0
10064,2023-03-23,6,21.3
10064,2023-03-15,7,21.2
10064,2023-03-07,3,19.6
10064,2023-03-30,8,43.4
10064,2023-03-25,6,24.9
10064,2023-03-06,3,24.1
10064,2023-03-17,6,27.5
10064,2023-03-18,5,13.9
10064,2023-03-20,3,34.4
10064,2023-03-27,4,18.7
10064,2023-03-26,6,3.8
10064,2023-03-01,4,11.9
10064,2023-03-16,7,8.0
10064,2023-03-21,7,9.7
10064,2023-03-22,7,18.1
10065,2023-03-27,2,30.5
10065,2023-03-14,6,25.3
10065,2023-03-25,7,20.4
10065,2023-03-30,5,17.5
10065,2023-03-23,6,39.3
10065,2023-03-02,7,42.1
10065,2023-03-17,3,21.8
10065,2023-03-01,7,23.2
10065,2023-03-15,4,25.9
10065,2023-03-12,3,24.1
10065,2023-03-04,7,24.6
10066,2023-03-25,9,39.0
10066,2023-03-14,9,8.9
10066,2023-03-10,7,42.9
10066,2023-03-11,4,25.0
10066,2023-03-17,7,33.7
10066,2023-03-02,4,35.9
10066,2023-03-23,9,35.6
10066,2023-03-27,3,28.1
10066,2023-03-06,1,26.8
10066,2023-03-28,6,32.9
10066,2023-03-21,5,43.5
10066,2023-03-19,4,16.0
10066,2023-03-04,7,3.9
10066,2023-03-13,3,20.9
10066,2023-03-16,4,27.0
10066,2023-03-22,5,25.9
10066,2023-03-30,8,27.3
10066,2023-03-09,3,2.8
10066,2023-03-31,4,15.2
10066,2023-03-12,7,43.4
10067,2023-03-16,9,12.5
10067,2023-03-15,3,14.5
10067,2023-03-22,5,23.7
10067,2023-03-06,1,2.3
10067,2023-03-17,6,9.3
10068,2023-03-20,1,23.0
10068,2023-03-08,4,26.9
10068,2023-03-18,8,17.5
10068,2023-03-17,3,23.0
10068,2023-03-26,2,28.5
10068,2023-03-14,6,30.9
10068,2023-03-16,7,30.9
10068,2023-03-30,8,7.3
10068,2023-03-01,2,24.0
10068,2023-03-05,1,37.6
10069,2023-03-24,9,26.8
10069,2023-03-08,6,36.6
10069,2023-03-09,2,3.5
10069,2023-03-16,6,38.8
10069,2023-03-31,8,18.6
10069,2023-03-19,6,6.0
10069,2023-03-18,2,29.9
10069,2023-03-12,5,27.4
10070,2023-03-10,6,21.5
10070,2023-03-19,8,31.8
10070,2023-03-26,1,25.4
10070,2023-03-14,2,27.5
10071,2023-03-01,4,12.3
10071,2023-03-20,3,31.0
10071,2023-03-04,2,17.8
10071,2023-03-30,5,8.9
10071,2023-03-19,6,10.8
10071,2023-03-05,3,15.3
10071,2023-03-17,1,41.7
10071,2023-03-13,4,36.2
10071,2023-03-27,9,25.9
10071,2023-03-11,4,23.1
10071,2023-03-23,6,31.1
10071,2023-03-06,7,14.4
10071,2023-03-03,7,21.3
10071,2023-03-14,5,33.5
10071,2023-03-08,3,26.3
10071,2023-03-28,6,17.4
10071,2023-03-16,9,18.6
10071,2023-03-29,5,17.8
10071,2023-03-12,1,43.0
10071,2023-03-18,6,38.8
10072,2023-03-11,6,2.1
10072,2023-03-10,8,20.9
10072,2023-03-18,8,8.5
10072,2023-03-15,3,19.2
10072,2023-03-07,4,27.7
10072,2023-03-25,6,8.8
10072,2023-03-28,1,7.2
10072,2023-03-02,2,5.9
10072,2023-03-27,3,43.2
10072,2023-03-24,1,33.2
10072,2023-03-09,5,17.6
10072,2023-03-13,4,10.0
10072,2023-03-20,1,6.3
10072,2023-03-04,4,23.6
10072,2023-03-03,4,32.5
10072,2023-03-06,7,8.1
10073,2023-03-03,3,38.9
10073,2023-03-07,7,35.1
10073,2023-03-29,8,25.6
10073,2023-03-26,5,15.1
10074,2023-03-25,3,13.1
10074,2023-03-16,5,30.8
10074,2023-03-23,9,6.6
10074,2023-03-17,3,44.7
10074,2023-03-28,8,16.1
10074,2023-03-06,7,36.3
10074,2023-03-18,9,41.6
10074,2023-03-31,1,34.9
10074,2023-03-08,1,39.5
10075,2023-03-29,2,15.8
10075,2023-03-18,3,34.6
10075,2023-03-28,6,25.2
10075,2023-03-08,6,13.5
