timestamp,order_id,event_type,side,price,size
2025-01-01 09:30:01.494,dca3cdb4,3,Ask,150.25,19
2025-01-01 09:30:01.516,881ac29e,1,Ask,150.62,603
2025-01-01 09:30:01.542,c188d0e8,2,Bid,149.94,125
2025-01-01 09:30:01.555,99aee34b,1,Ask,150.42,155
2025-01-01 09:30:01.566,3b166337,3,Ask,150.25,57
2025-01-01 09:30:01.588,6524c3c6,2,Ask,150.3,101
2025-01-01 09:30:01.603,0e2596ec,1,Ask,150.43,95
2025-01-01 09:30:01.614,ea923e04,2,Ask,150.3,33
2025-01-01 09:30:01.624,8598ef45,1,Ask,150.4,16
2025-01-01 09:30:01.634,c1367786,1,Ask,150.44,33
2025-01-01 09:30:01.649,f12a6b65,2,Bid,149.87,95
2025-01-01 09:30:01.664,d5393103,3,Ask,150.25,75
2025-01-01 09:30:01.674,f337b757,3,Ask,150.28,31
2025-01-01 09:30:01.684,fade4478,1,Ask,150.44,148
2025-01-01 09:30:01.704,b6a0576e,3,Ask,150.28,218
2025-01-01 09:30:01.714,f1975cbe,2,Bid,149.99,144
2025-01-01 09:30:01.724,6875d69b,1,Ask,150.47,61
2025-01-01 09:30:01.736,39501006,1,Ask,150.47,14
2025-01-01 09:30:01.766,943874f4,3,Ask,150.3,26
2025-01-01 09:30:01.780,b9b969ac,1,Ask,150.44,106
2025-01-01 09:30:01.793,8784d97e,2,Ask,150.48,52
2025-01-01 09:30:01.806,08627cfb,3,Ask,150.3,64
2025-01-01 09:30:01.822,5b904e1b,3,Ask,150.3,73
2025-01-01 09:30:01.834,9b4a18da,1,Ask,150.53,86
2025-01-01 09:30:01.846,9b59229e,3,Ask,150.3,34
2025-01-01 09:30:01.857,4431f32d,2,Ask,150.44,38
2025-01-01 09:30:01.870,bacfe587,1,Ask,150.5,112
2025-01-01 09:30:01.881,4578165c,3,Ask,150.3,101
2025-01-01 09:30:01.900,9a812b20,3,Ask,150.37,32
2025-01-01 09:30:01.922,6b615487,3,Ask,150.38,133
2025-01-01 09:30:01.938,d7af2988,2,Bid,150.0,49
2025-01-01 09:30:01.964,71c4a757,1,Ask,150.57,503
2025-01-01 09:30:01.981,6af2c365,2,Bid,149.95,47
2025-01-01 09:30:01.991,a623cda5,3,Ask,150.38,185
2025-01-01 09:30:02.003,723db451,1,Ask,150.54,21
2025-01-01 09:30:02.024,9bbf3ec0,1,Ask,150.55,73
2025-01-01 09:30:02.037,bb7af5a8,1,Ask,150.66,215
2025-01-01 09:30:02.054,07902f42,3,Ask,150.38,5
2025-01-01 09:30:02.068,85e33420,3,Ask,150.4,122
2025-01-01 09:30:02.079,da66d147,3,Ask,150.41,71
2025-01-01 09:30:02.091,24d19448,1,Ask,150.63,11
2025-01-01 09:30:02.106,eda10b8a,1,Ask,150.65,162
2025-01-01 09:30:02.124,4b6d6a66,2,Bid,149.91,89
2025-01-01 09:30:02.137,581f657d,1,Ask,150.61,172
2025-01-01 09:30:02.155,894a28b3,3,Ask,150.41,25
2025-01-01 09:30:02.169,1f787f3d,3,Ask,150.41,63
2025-01-01 09:30:02.179,352b2cb3,1,Ask,150.56,92
2025-01-01 09:30:02.191,abe03ac6,1,Ask,150.57,420
2025-01-01 09:30:02.208,dc05fcb5,2,Ask,150.63,11
2025-01-01 09:30:02.218,1fbae5cb,1,Ask,150.58,221
2025-01-01 09:30:02.229,547a16a7,3,Ask,150.41,168
2025-01-01 09:30:02.245,1247e6b6,3,Ask,150.41,284
2025-01-01 09:30:02.255,a1db27cd,3,Ask,150.42,142
2025-01-01 09:30:02.265,f9dc29bf,3,Ask,150.42,76
2025-01-01 09:30:02.300,cc78b8d2,1,Ask,150.72,398
2025-01-01 09:30:02.312,e467254f,1,Ask,150.67,557
2025-01-01 09:30:02.328,95fa2e5e,3,Ask,150.42,5
2025-01-01 09:30:02.343,a936f6f3,3,Ask,150.43,100
2025-01-01 09:30:02.353,e0a2c0f9,1,Ask,151.02,37
2025-01-01 09:30:02.375,7191829e,1,Ask,150.69,14
2025-01-01 09:30:02.395,29769b42,3,Ask,150.43,151
2025-01-01 09:30:02.422,cccc06c6,3,Ask,150.43,72
2025-01-01 09:30:02.436,bb4f73a5,2,Bid,149.99,150
2025-01-01 09:30:02.447,0c1cf595,3,Ask,150.43,26
2025-01-01 09:30:02.459,ee9a7086,3,Ask,150.43,6
2025-01-01 09:30:02.470,5d937c5b,2,Bid,149.98,25
2025-01-01 09:30:02.488,9008861d,2,Ask,150.56,92
2025-01-01 09:30:02.504,16e7ab86,2,Ask,151.02,37
2025-01-01 09:30:02.521,ff7a9b2b,1,Ask,150.75,109
2025-01-01 09:30:02.531,6c15f307,3,Ask,150.44,358
2025-01-01 09:30:02.542,4568de96,2,Ask,150.58,84
2025-01-01 09:30:02.559,678b4a54,1,Ask,150.78,48
2025-01-01 09:30:02.576,4284fedc,1,Ask,150.83,110
2025-01-01 09:30:02.587,ae06ec36,2,Ask,150.83,110
2025-01-01 09:30:02.606,be9e750d,2,Ask,150.65,102
2025-01-01 09:30:02.617,72e3dd09,1,Ask,150.8,11
2025-01-01 09:30:02.627,8706d4d9,1,Ask,150.77,741
2025-01-01 09:30:02.657,29f2a890,1,Ask,150.78,20
2025-01-01 09:30:02.679,26365e81,3,Ask,150.44,184
2025-01-01 09:30:02.701,29db547b,1,Ask,150.79,50
2025-01-01 09:30:02.712,e5336a94,3,Ask,150.44,213
2025-01-01 09:30:02.726,d809d429,1,Ask,150.76,20
2025-01-01 09:30:02.738,dc0c376a,2,Bid,150.0,43
2025-01-01 09:30:02.748,2e1a3d22,2,Ask,150.66,45
2025-01-01 09:30:02.758,45fb1434,2,Ask,150.69,14
2025-01-01 09:30:02.769,040e5fe9,1,Ask,150.75,27
2025-01-01 09:30:02.780,66c4141e,2,Ask,150.78,68
2025-01-01 09:30:02.790,7992ec71,3,Ask,150.45,73
2025-01-01 09:30:02.812,f78da95c,1,Ask,150.73,149
2025-01-01 09:30:02.830,7a8181f1,2,Ask,150.8,11
2025-01-01 09:30:02.844,acd9a17b,3,Ask,150.47,75
2025-01-01 09:30:02.864,f65940dc,3,Ask,150.5,158
2025-01-01 09:30:02.875,1f9bb034,2,Bid,149.98,72
2025-01-01 09:30:02.886,1f735227,1,Ask,150.83,191
2025-01-01 09:30:02.904,4bf7b71c,2,Ask,150.51,22
2025-01-01 09:30:02.915,11ada71f,2,Bid,149.95,80
2025-01-01 09:30:02.927,42a0d8ce,1,Ask,150.82,228
2025-01-01 09:30:02.954,a984883a,3,Ask,150.5,126
2025-01-01 09:30:02.977,9e6a943d,3,Ask,150.5,24
2025-01-01 09:30:02.997,8e185c3a,2,Bid,149.95,64
2025-01-01 09:30:03.008,42967cd2,1,Ask,150.9,997
2025-01-01 09:30:03.027,bc7a0ca1,2,Bid,149.98,158
2025-01-01 09:30:03.039,564ae7cf,3,Ask,150.5,17
2025-01-01 09:30:03.053,d5838819,2,Bid,149.98,545
2025-01-01 09:30:03.064,5079bff4,1,Ask,150.91,112
2025-01-01 09:30:03.076,60cb943f,3,Ask,150.5,119
2025-01-01 09:30:03.091,c3ecee4e,1,Ask,150.98,31
2025-01-01 09:30:03.116,ff28e657,3,Ask,150.5,80
2025-01-01 09:30:03.130,ae0b5e64,3,Ask,150.5,244
2025-01-01 09:30:03.147,5a8ba49f,1,Ask,151.0,14
2025-01-01 09:30:03.173,924cb3ff,3,Ask,150.5,84
2025-01-01 09:30:03.185,4e4f82b6,1,Ask,151.13,745
2025-01-01 09:30:03.202,573ea539,3,Ask,150.5,391
2025-01-01 09:30:03.225,31571fa1,3,Ask,150.5,48
2025-01-01 09:30:03.239,7be604f3,1,Ask,150.98,86
2025-01-01 09:30:03.257,6a44c98f,3,Ask,150.5,31
2025-01-01 09:30:03.267,2dabbc43,3,Ask,150.5,23
2025-01-01 09:30:03.282,478897ba,3,Ask,150.5,85
2025-01-01 09:30:03.297,ae4658cf,3,Ask,150.5,25
2025-01-01 09:30:03.311,0fd83d3e,2,Ask,151.0,14
2025-01-01 09:30:03.324,dd0b8a21,3,Ask,150.53,86
2025-01-01 09:30:03.334,e70f5833,2,Ask,150.79,50
2025-01-01 09:30:03.345,efab2d46,2,Ask,150.72,398
2025-01-01 09:30:03.355,186fbfd8,1,Ask,150.99,214
2025-01-01 09:30:03.365,a9d6a489,2,Ask,150.9,43
2025-01-01 09:30:03.375,0fd2840e,2,Ask,150.98,117
2025-01-01 09:30:03.386,14aa716c,1,Ask,150.97,63
2025-01-01 09:30:03.413,94042b1e,1,Ask,151.01,60
2025-01-01 09:30:03.430,30b20902,1,Ask,151.05,17
2025-01-01 09:30:03.447,1044cab8,1,Ask,151.33,49
2025-01-01 09:30:03.459,4036abc7,1,Ask,150.97,114
2025-01-01 09:30:03.469,b954234d,3,Ask,150.54,21
2025-01-01 09:30:03.481,20a75ad7,1,Ask,150.95,128
2025-01-01 09:30:03.493,59d87c65,2,Ask,150.58,119
2025-01-01 09:30:03.504,d9d84637,3,Ask,150.55,73
2025-01-01 09:30:03.523,c854a70f,3,Ask,150.57,63
2025-01-01 09:30:03.549,ffd2f3a3,3,Ask,150.57,36
2025-01-01 09:30:03.561,49896361,3,Ask,150.57,24
2025-01-01 09:30:03.571,92034112,1,Ask,151.01,103
2025-01-01 09:30:03.584,0a337711,3,Ask,150.57,25
2025-01-01 09:30:03.597,3362722b,3,Ask,150.57,195
2025-01-01 09:30:03.609,a8af8d1c,1,Ask,150.98,53
2025-01-01 09:30:03.622,fd60864b,1,Ask,151.15,107
2025-01-01 09:30:03.646,3ea4fffe,3,Ask,150.57,29
2025-01-01 09:30:03.659,c11aed38,1,Ask,151.06,27
2025-01-01 09:30:03.673,6da0b81e,1,Ask,150.98,431
2025-01-01 09:30:03.712,99c86412,1,Ask,151.0,20
2025-01-01 09:30:03.722,581da0b5,1,Ask,150.98,15
2025-01-01 09:30:03.738,30ec3a08,3,Ask,150.57,73
2025-01-01 09:30:03.749,ba99285c,1,Ask,151.02,261
2025-01-01 09:30:03.765,5a3bb3ff,1,Ask,151.06,254
2025-01-01 09:30:03.781,873c9039,1,Ask,151.14,41
2025-01-01 09:30:03.803,bba69e4d,1,Ask,151.02,178
2025-01-01 09:30:03.814,9b781a6e,3,Ask,150.57,101
2025-01-01 09:30:03.825,82714f30,3,Ask,150.57,193
2025-01-01 09:30:03.836,6014b105,1,Ask,151.1,84
2025-01-01 09:30:03.852,9f704ad9,1,Ask,151.01,133
2025-01-01 09:30:03.864,1b491624,3,Ask,150.57,57
2025-01-01 09:30:03.880,63988db9,3,Ask,150.57,19
2025-01-01 09:30:03.892,2cb8afa1,1,Ask,151.13,34
2025-01-01 09:30:03.903,906ed2c6,3,Ask,150.57,76
2025-01-01 09:30:03.916,6950cc9b,1,Ask,151.0,291
2025-01-01 09:30:03.950,977df8ed,1,Ask,151.12,154
2025-01-01 09:30:03.960,a3b05ea3,1,Ask,151.19,54
2025-01-01 09:30:03.970,5b3c6492,3,Ask,150.57,32
2025-01-01 09:30:03.982,898bd697,3,Ask,150.58,18
2025-01-01 09:30:03.993,a5294cf1,2,Ask,151.13,44
2025-01-01 09:30:04.003,f0463aed,2,Ask,150.95,16
2025-01-01 09:30:04.016,5e0e98ac,1,Ask,151.12,127
2025-01-01 09:30:04.028,10338f30,1,Ask,151.04,75
2025-01-01 09:30:04.038,4c8cab1d,3,Ask,150.61,126
2025-01-01 09:30:04.049,65bb5e4e,3,Ask,150.61,46
2025-01-01 09:30:04.059,a8fbab5f,3,Ask,150.62,57
2025-01-01 09:30:04.073,97d9eebc,3,Ask,150.62,44
2025-01-01 09:30:04.083,586fac19,3,Ask,150.62,135
2025-01-01 09:30:04.095,55ec8417,3,Ask,150.62,24
2025-01-01 09:30:04.106,9076d6fc,1,Ask,151.08,193
2025-01-01 09:30:04.118,3e4c2502,3,Ask,150.62,178
2025-01-01 09:30:04.132,33651bee,2,Ask,151.13,175
2025-01-01 09:30:04.144,f46e00db,2,Ask,150.77,193
2025-01-01 09:30:04.157,642df407,3,Ask,150.62,37
2025-01-01 09:30:04.170,47ae420e,3,Ask,150.62,36
2025-01-01 09:30:04.185,305b6b92,1,Ask,151.16,105
2025-01-01 09:30:04.211,2872d986,1,Ask,151.16,559
2025-01-01 09:30:04.224,89f7b029,1,Ask,151.12,82
2025-01-01 09:30:04.235,4d1b96e9,3,Ask,150.62,27
2025-01-01 09:30:04.247,144ded60,3,Ask,150.62,65
2025-01-01 09:30:04.274,213cc1bb,1,Ask,151.21,121
2025-01-01 09:30:04.287,b43b22d8,1,Ask,151.22,16
2025-01-01 09:30:04.297,99a687cd,1,Ask,151.16,59
2025-01-01 09:30:04.309,ef8e379a,3,Ask,150.65,60
2025-01-01 09:30:04.333,d1408abd,2,Ask,151.33,49
2025-01-01 09:30:04.344,331dbf9b,3,Ask,150.66,170
2025-01-01 09:30:04.354,b8a0d790,1,Ask,151.18,44
2025-01-01 09:30:04.364,f7eea7f0,3,Ask,150.67,71
2025-01-01 09:30:04.375,4bd57c1d,3,Ask,150.67,113
2025-01-01 09:30:04.387,483de01e,2,Ask,151.06,139
2025-01-01 09:30:04.397,1848d741,3,Ask,150.67,367
2025-01-01 09:30:04.408,6cfe7c7b,2,Ask,151.14,41
2025-01-01 09:30:04.425,51c7d373,2,Ask,151.06,142
2025-01-01 09:30:04.435,4f1d3111,1,Ask,151.31,15
2025-01-01 09:30:04.458,b62ca777,3,Ask,150.67,6
2025-01-01 09:30:04.470,b492ff4b,3,Ask,150.73,101
2025-01-01 09:30:04.493,94e7a34c,1,Ask,151.3,294
2025-01-01 09:30:04.503,1f7da085,1,Ask,151.21,363
2025-01-01 09:30:04.513,f7fc2199,1,Ask,151.25,22
2025-01-01 09:30:04.532,bcbc02a1,1,Ask,151.24,178
2025-01-01 09:30:04.544,6b1111b1,1,Ask,151.3,39
2025-01-01 09:30:04.556,490df517,2,Ask,150.9,24
2025-01-01 09:30:04.567,8cbdc04e,3,Ask,150.73,48
2025-01-01 09:30:04.579,b39059c9,3,Ask,150.75,30
2025-01-01 09:30:04.605,0f108f85,3,Ask,150.75,82
2025-01-01 09:30:04.615,c1e3f4f3,1,Ask,151.22,151
2025-01-01 09:30:04.628,97782511,3,Ask,150.75,24
2025-01-01 09:30:04.639,1816e435,3,Ask,150.76,20
2025-01-01 09:30:04.649,4cbe44de,1,Ask,151.23,65
2025-01-01 09:30:04.674,3d35468b,3,Ask,150.77,61
2025-01-01 09:30:04.684,cc8187da,1,Ask,151.3,363
2025-01-01 09:30:04.694,f08561c3,2,Ask,150.97,144
2025-01-01 09:30:04.710,ea0e3cb2,3,Ask,150.77,351
2025-01-01 09:30:04.722,37fa334e,3,Ask,150.77,136
2025-01-01 09:30:04.732,dbb60045,1,Ask,151.3,1591
2025-01-01 09:30:04.751,dd467d0b,3,Ask,150.82,225
2025-01-01 09:30:04.762,7d7516b1,1,Ask,151.39,186
2025-01-01 09:30:04.775,f968c9c0,3,Ask,150.82,3
2025-01-01 09:30:04.789,9feb09fa,3,Ask,150.83,191
2025-01-01 09:30:04.799,302d1387,3,Ask,150.9,70
2025-01-01 09:30:04.813,d37717e1,1,Ask,151.39,220
2025-01-01 09:30:04.841,51a60f96,3,Ask,150.9,95
2025-01-01 09:30:04.857,1ca9677b,1,Ask,151.41,64
2025-01-01 09:30:04.882,6ea97e67,1,Ask,151.36,42
2025-01-01 09:30:04.894,d12ba42e,3,Ask,150.9,483
2025-01-01 09:30:04.909,1dd2c338,3,Ask,150.9,9
2025-01-01 09:30:04.924,393d34eb,3,Ask,150.9,273
2025-01-01 09:30:04.934,e665b3f1,3,Ask,150.91,78
2025-01-01 09:30:04.948,35a686ee,3,Ask,150.91,34
2025-01-01 09:30:04.959,13f437e2,3,Ask,150.95,63
2025-01-01 09:30:04.971,1134d6c7,2,Ask,151.22,66
2025-01-01 09:30:04.987,b1ef2f51,3,Ask,150.95,28
2025-01-01 09:30:04.999,84162ed6,1,Ask,151.66,193
2025-01-01 09:30:05.009,c927ca89,2,Ask,151.22,101
2025-01-01 09:30:05.025,24e6b12c,1,Ask,151.46,41
2025-01-01 09:30:05.036,2f250ec8,3,Ask,150.95,21
2025-01-01 09:30:05.046,ff2121c2,3,Ask,150.97,33
2025-01-01 09:30:05.056,e75033f3,3,Ask,150.98,337
2025-01-01 09:30:05.075,28be6575,3,Ask,150.98,162
2025-01-01 09:30:05.088,19d0ada7,1,Ask,151.55,18
2025-01-01 09:30:05.102,5226dcb8,1,Ask,151.52,663
2025-01-01 09:30:05.113,8b27d331,3,Ask,150.99,127
2025-01-01 09:30:05.123,4adccdef,2,Ask,151.55,18
2025-01-01 09:30:05.141,b54d977d,3,Ask,150.99,87
2025-01-01 09:30:05.153,ceb61508,1,Ask,151.69,64
2025-01-01 09:30:05.165,91a8f5e9,1,Ask,151.71,443
2025-01-01 09:30:05.176,d947f3e6,3,Ask,151.0,155
2025-01-01 09:30:05.186,d7a0eeb2,1,Ask,151.61,92
2025-01-01 09:30:05.196,b8a85e85,1,Ask,151.62,91
2025-01-01 09:30:05.207,3eff7d2b,1,Ask,151.61,186
2025-01-01 09:30:05.229,9befa9d8,1,Ask,151.58,133
2025-01-01 09:30:05.240,2fcde52e,3,Ask,151.0,156
2025-01-01 09:30:05.250,c42cda7d,1,Ask,151.66,54
2025-01-01 09:30:05.261,2c17e210,1,Ask,151.61,524
2025-01-01 09:30:05.272,bc946457,1,Ask,151.61,433
2025-01-01 09:30:05.282,31fcfa7e,1,Ask,151.64,312
2025-01-01 09:30:05.292,a839f6df,2,Ask,151.13,180
2025-01-01 09:30:05.305,870e4b63,1,Ask,151.62,515
2025-01-01 09:30:05.317,361126f6,3,Ask,151.01,296
2025-01-01 09:30:05.331,6f30f539,3,Ask,151.02,49
2025-01-01 09:30:05.350,95ab22b5,1,Ask,151.62,98
2025-01-01 09:30:05.368,75797b4c,1,Ask,151.62,478
2025-01-01 09:30:05.385,d81d4b2d,3,Ask,151.02,50
2025-01-01 09:30:05.395,0e4dce34,1,Ask,151.79,35
2025-01-01 09:30:05.418,e30948c0,1,Ask,151.61,148
2025-01-01 09:30:05.428,5ec54aeb,1,Ask,151.65,149
2025-01-01 09:30:05.440,1911f2a7,1,Ask,151.65,31
2025-01-01 09:30:05.450,77700aa6,1,Ask,151.71,363
2025-01-01 09:30:05.473,c877a7b5,2,Ask,151.15,107
2025-01-01 09:30:05.498,08c1aad9,1,Ask,151.67,97
2025-01-01 09:30:05.508,142f715a,3,Ask,151.02,277
2025-01-01 09:30:05.519,9d17b371,2,Ask,151.13,147
2025-01-01 09:30:05.536,40e0c7c0,3,Ask,151.02,63
2025-01-01 09:30:05.556,02daad49,3,Ask,151.04,58
2025-01-01 09:30:05.566,95d96a5a,1,Ask,151.78,178
2025-01-01 09:30:05.578,cda0a6a4,3,Ask,151.04,17
2025-01-01 09:30:05.588,646f7b9f,1,Ask,151.79,101
2025-01-01 09:30:05.601,851e5761,2,Ask,151.08,193
2025-01-01 09:30:05.614,b5256fbf,3,Ask,151.05,17
2025-01-01 09:30:05.631,f64ffae3,2,Ask,151.39,406
2025-01-01 09:30:05.641,d9fb9854,3,Ask,151.1,65
2025-01-01 09:30:05.651,2d206f87,1,Ask,151.67,21
2025-01-01 09:30:05.662,b0bb3ca5,1,Ask,151.72,685
2025-01-01 09:30:05.673,57f63b9c,3,Ask,151.1,19
2025-01-01 09:30:05.697,f72150df,2,Ask,151.21,35
2025-01-01 09:30:05.711,8f625741,3,Ask,151.12,363
2025-01-01 09:30:05.730,677cb9da,3,Ask,151.13,23
2025-01-01 09:30:05.746,4a12d3b7,3,Ask,151.13,210
2025-01-01 09:30:05.758,dfabc4e1,3,Ask,151.16,10
2025-01-01 09:30:05.769,9b066205,3,Ask,151.16,212
2025-01-01 09:30:05.783,2b652bf5,2,Ask,151.62,44
2025-01-01 09:30:05.793,afd23228,2,Ask,151.21,266
2025-01-01 09:30:05.805,0c9dd441,1,Ask,151.85,277
2025-01-01 09:30:05.816,16dd17ae,1,Ask,151.87,172
2025-01-01 09:30:05.833,269fc2b5,1,Ask,151.81,623
2025-01-01 09:30:05.847,b072e523,1,Ask,151.84,50
2025-01-01 09:30:05.860,4c3e3e4f,1,Ask,151.87,324
2025-01-01 09:30:05.873,ace4bc88,1,Ask,151.79,47
2025-01-01 09:30:05.888,03225a1c,1,Ask,151.95,152
2025-01-01 09:30:05.898,ef11b897,3,Ask,151.16,8
2025-01-01 09:30:05.909,39f66779,2,Ask,151.69,64
2025-01-01 09:30:05.919,464737ca,1,Ask,151.81,50
2025-01-01 09:30:05.929,0b1eea71,1,Ask,151.92,112
2025-01-01 09:30:05.940,39c38772,2,Ask,151.71,91
2025-01-01 09:30:05.954,9db0f818,3,Ask,151.16,414
