Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33,Asset_34,Asset_35,Asset_36,Asset_37,Asset_38,Asset_39,Asset_40,Asset_41,Asset_42,Asset_43,Asset_44,Asset_45,Asset_46,Asset_47,Asset_48,Asset_49,Asset_50
2020-01-11,99.44855899275895,101.24310662592488,100.63775360501883,98.66810004982865,97.4193661232183,99.00511254330493,102.05955847010341,100.64205843689302,99.3537427277133,102.57905163208665,105.04157019275414,101.3851302465287,101.91990300686203,102.70777424361732,104.56042566508776,101.50752696058585,100.35552899106999,103.1213420232862,105.521567093538,103.9020121488941,103.79609059962671,97.0828846046026,101.79192182533481,103.98434184288303,103.39878774019394,99.16188966035838,104.2762622513247,100.61132662239436,100.6337540322855,101.12050130834331,95.41786664283805,97.80698884873077,97.30598463950004,98.57674900622582,98.55709343644719,102.14928162233569,96.0256227733696,97.64354278022492,98.73084476822561,98.72189533217018,97.51390501393527,96.56169342208055,93.68242414627554,91.95535021695952,96.48374527791697,95.39388566947825,94.49835400617026,95.5976726041711,97.71464744673428,98.43996716941852
2020-01-12,100.83818967286713,103.14632452225705,101.00491536874254,99.91192436992164,98.74202341694703,99.65825013337808,102.88067633132592,102.2919686128444,100.90035567281343,104.52371707736472,105.16147243584064,101.60086254267809,102.15398230550309,103.43020451191147,105.17778022736475,101.61792298155268,99.5843997852307,102.57013381611178,105.94901234860305,103.2553948953083,103.90274376050364,97.13568594205043,101.4503771969813,104.71262532567498,103.5326479156217,99.41324669180803,104.07230417410128,100.85923466321039,100.37912507016891,100.43990547819466,95.8334319359819,98.8313643294731,98.80627590162716,98.35904967974825,98.25382346777862,102.40864483854253,96.68335528529934,98.3950250132196,98.76174417695573,99.48601249897999,97.83206956458172,98.32256425184086,95.9068365422392,92.51313300896109,97.75818167049223,96.61973015966461,96.83721433364364,97.27526401356262,98.80231032998043,100.19194085311531
2020-01-13,101.14628231292428,102.97480779975103,100.10531942333718,99.9570609828715,98.82105613545639,99.23600774309904,102.34147892890797,102.61015496766548,100.14699064896742,104.44671973059496,105.01857546120345,101.40409385431552,102.92984099390674,103.58386826016428,105.44267962475713,101.76342518146902,99.12233547055747,102.50185844404302,106.58555716594253,103.05710077579376,102.49252014523339,95.4399300259125,98.94547238088875,102.6032492333514,102.06331992628263,98.66162981932658,103.34876405061873,99.90955665251863,98.81695842374089,98.07005088417324,95.5003098521285,98.21229743908445,97.606874794394,97.91278941406667,98.78395249081328,102.08408650819973,96.26975708171027,98.75344091198961,98.76713543254961,98.37013611154764,95.96591582604444,97.6529595512033,93.82545308746705,91.57257879908953,96.38866080152162,95.38290059566108,96.23010169949605,95.86155760281814,97.89682670027746,98.23794194188245
2020-01-14,100.16290171078732,103.22163884119158,99.27039861159285,100.6231887245056,97.9081277093671,97.3527335845872,100.9471002832216,101.70278950461633,99.57298546261924,102.56903028495871,105.74142157603359,101.78267659804654,103.02463803117095,105.18317411056972,105.98217573681757,102.177159691252,98.2876480466507,104.14713663926365,106.75469981352792,103.76336010975706,102.51000363634593,95.41938802163192,99.34326263017138,101.87328043248667,103.07158758363862,99.17640326329585,103.58770811252785,100.97403759025406,98.24499097094017,98.12672275235235,96.65042390348368,99.17677252584164,98.60500424400999,97.69891914149643,98.25446422328946,102.9171614206182,96.83576123407542,98.91726374522737,99.83438792139245,98.6280712388283,96.03181941313952,97.97474366004431,94.69515844207734,92.0658462834653,96.76875668734537,95.20935302114736,96.86959392283192,94.506211890206,97.26718163130721,98.23245094541981
2020-01-15,100.86213416811552,103.42034504195918,100.6098387066238,101.36407298328838,98.74955289511142,97.84167520538853,102.6604485151398,102.80089825157548,100.27791465070479,104.97391838100197,104.23185945386071,100.82805258721972,101.32356179015144,103.01190116928451,104.55672553997337,101.45594118278807,96.14743781596184,103.21898716782161,104.83253322394424,102.7772084871518,102.31221971145972,96.25127272054249,98.72167763124803,102.91814207196357,103.61933271373248,99.07889481044327,103.81011963249314,101.91980602492303,98.82162666412293,97.80817440353081,95.87303060601808,97.9189522721536,97.07180052740338,97.1831760262147,97.60955287828206,100.62547648045278,97.0145801324118,98.41497045050755,99.05940714903319,97.14305146558833,95.30641069697087,97.1120770778041,94.57299844924135,92.12266577576742,96.93777449851689,95.43221164739224,96.40275068516017,93.85534733164756,96.13777145328929,97.06400808623611
2020-01-16,99.44647432961399,102.88420368944983,100.03026484843826,100.59336069845489,97.82829488428811,97.69081636091472,102.76780897951174,102.87733402303843,100.85920132573854,103.61794736711327,106.54680572566527,103.00908814436853,102.90913386297996,104.26068392841015,104.82074384370326,103.0572139002499,97.80977075495979,104.3213212338944,106.42263147608138,104.27518115802847,101.25552529408337,96.88159275094172,96.55157970657311,101.46036467516947,103.58855114029191,98.79732220970394,102.67384097593472,102.76734536613733,97.5875936539067,97.36695272160976,95.72982415965214,98.14662700896758,97.61239900857434,97.14412841958992,97.89136663394709,101.18706483711478,97.80861185608593,98.4230940272106,99.42514917600295,98.54394076715367,96.96695019451738,96.06876811559864,94.5151378671434,92.58615474830995,97.4212304299131,94.66643805837387,96.26180719266502,94.58844555214438,98.38192205227216,98.03228410348305
2020-01-17,99.81006698165402,102.29093671430391,99.24418072350414,100.46115596433853,98.49710046223456,96.84070158122071,102.30445707591629,102.34267440162182,100.49116017093162,103.66654472617543,105.57573871733584,101.4328429886626,101.47389086185017,103.18356882639495,103.50506738551665,102.40026336678278,97.48492440747366,104.85023887521017,105.7431578093109,102.31840267833692,100.6821679416627,95.02323292138634,95.01196227654324,100.7128137950318,102.19184883120187,97.35386346759341,100.08477395764108,101.21839889614577,96.14069819209831,95.76143825688698,94.33873149889041,96.25883241369372,95.60292489627132,95.52125029878702,96.96473750653745,98.69812884418934,96.97076091086879,97.5604390885677,98.90798501590007,96.99925114004023,97.48335182196179,97.31152628614555,94.56353696337213,92.16465185361581,97.9612048101863,94.91553858304393,96.88330194367474,94.56600691103915,98.63062837492811,98.79945049713328
2020-01-18,99.5205431569465,101.85402520086564,97.59132824863366,99.51255966576075,97.45945794694006,98.08339981167124,101.7897411536186,101.55205820277395,100.41355122339965,102.2760916717612,105.04152977447289,101.56494515090012,101.37836704651345,102.05572698979512,103.93137788964992,102.76008181746164,95.68798758520492,104.1435517874123,104.66523132959327,101.10465204186714,101.3597546058081,95.50773251119952,96.73437507306548,101.82921225269655,103.3598532946457,99.22495353029251,100.93831862258054,102.43390826673895,96.59356496778145,96.92270390723573,96.34233535240917,97.3494714578452,96.04304840647822,96.00332872637844,97.58919085906278,99.89986545802013,97.31089793326925,98.43479591679164,99.69194231683207,98.33832720373296,97.47421887632473,98.53259907727174,95.1034527396397,91.83553392264807,97.56176143548613,94.74312099332714,96.76150563469673,94.30089842025899,99.43604072017926,99.54106001597323
2020-01-19,98.83403436914283,101.47056925153333,97.0016446166986,99.46488191453238,96.85924312883878,96.94439929805453,101.84796566102146,101.08563307177631,100.42357043285732,100.77670580064266,102.97664961532446,100.03477352368779,98.41518609981509,99.75546767243483,101.16264452026125,101.24093504394251,92.77759118609036,101.09775398685026,102.37458869358589,98.1555344160776,100.11936284602672,95.41720010438249,95.03634021539023,100.75921615535424,103.69311102170764,99.05434645594953,99.30473959461061,101.83357406954663,96.07498507243741,96.69991122860516,96.16852320414229,96.92106197867794,95.55770262262288,96.20763633987033,96.50011791313747,99.82599555824447,95.71869696931753,97.63655537210786,99.44484409695089,98.86142544642712,95.53729172434082,97.52138643425577,94.1880480800917,90.96065345641733,96.360510309811,94.36577006395389,95.41012460547807,93.7009697646763,98.17978691221559,98.26872521026742
2020-01-20,98.32014071946327,100.62660355974826,95.91095688076848,99.04698280737058,95.9217232196187,95.36506182208132,100.18240336989912,99.90222289718965,99.69476324448583,98.81054464306347,104.41290760974171,101.52353467452974,99.7982315364965,101.94845751867234,101.95849268818435,103.69993363656991,94.49066592042347,102.73597051037413,104.61238327808732,99.18971655842267,98.25384415839748,93.75650461984007,92.69866431323729,99.01507870733435,101.78947964902267,97.11063044825681,96.7422682815685,99.9225884436299,94.27912447206623,94.94995290085922,96.14303305951294,96.54556412755127,95.38611093981501,96.2426611359712,96.76132525559149,100.77080369188367,96.17793174669798,98.29504410551102,100.29293120394675,98.6544705283601,94.11423637934108,96.0786760068038,93.72944476855656,90.50130813588547,96.3481895514585,93.60245577878314,93.73739127111956,93.14749446701761,97.40127809146772,97.64415336441216
2020-01-21,99.36629585309672,101.4156339826515,97.17985837544472,99.93711370886112,97.09937487259985,95.83937191417546,100.1554388814504,101.35554395499548,99.7017154372141,100.20510308786189,103.65664112490917,101.27089321277137,98.70826771007334,100.77303521706263,101.6084893977341,103.50742199734282,93.26966050088559,102.2426075654868,103.68024615211182,97.34501134690227,99.4308999596149,95.1951650196863,94.44965798705925,100.11950874497334,103.02807713137724,99.31391553343803,99.46475939190478,100.55715704605248,96.2573059501722,96.67908325369112,97.13583012361798,96.6722229957704,96.11700964408472,96.43749882244774,97.1628525374008,101.25801511790569,96.64472910363547,98.49050553046897,99.99492482778496,99.63561804210597,96.87320823241905,97.4131051749492,94.99045884311221,93.48359357759844,97.6444034160851,95.72915711910635,94.97346112697154,95.97912118086016,99.66917108864166,98.94059770460089
2020-01-22,100.88901931417162,103.13826631535676,97.99112327792785,101.3520155595723,97.7802972246959,96.22557301548893,100.38664697410992,101.87547228882225,101.70102879552002,100.87479900478358,103.84163366485967,98.50551279076483,97.37638852536729,97.96644745292446,99.80091832855219,103.19505479406956,92.42723482139694,101.16451571095662,102.62289481088587,95.94118389781572,97.59199861511374,94.86091790639428,93.41450755452063,97.93947269563277,101.23325341833724,97.5543437360892,98.71741083391433,99.699527434217,95.25405559944619,95.42828880871768,95.2883668488131,94.81917829590103,94.63171083154404,95.29471735209495,95.7167866245954,99.85965156797822,94.8804705848766,97.3645800654037,99.02902823038951,97.3501039427874,96.05232065770734,96.6853554255071,92.78015880008462,91.45123517871149,96.90753657953375,94.76673714744351,94.27879678080437,95.06507547246026,98.09604311761369,97.40653224977923
2020-01-23,100.24918916933781,103.40024731036281,98.06631798208502,102.36710198481546,97.1456830013702,96.70961337762047,101.23352973971693,101.75320507557868,101.65265355172622,100.52846581423434,103.79935137004854,99.118216329138,96.27796105849195,97.37361496552015,101.59062518955176,103.14317238881954,92.41526964829282,101.03331920810135,103.84329364101524,96.24665067138429,96.94641844984918,94.30780015094436,90.9972182307064,96.74032402033032,99.70801622188803,95.81555797393509,97.56468073640178,98.39060980028658,94.33843555798951,93.04453051424288,95.52449591087229,95.34643709250972,94.68948857586777,94.7796375588435,95.82084604471726,100.30461549367709,95.72409754301385,96.8582583628355,99.00678872163043,97.2779164637525,94.95359118449196,95.5923857926395,92.32030299121541,91.69842576367395,95.71039174794647,94.0113045435288,93.46258164602743,94.12453461044782,96.16160748595719,95.92261755744065
2020-01-24,100.08631633436474,103.77620495080775,98.46473229577282,102.00672296956003,98.37171927557439,96.30328233385477,101.67791838884648,101.1601431122028,101.58943429184653,100.10874725687617,104.33361231309215,99.42515832539071,96.10929080859489,98.22485199798902,101.94934818660415,103.21427287701432,93.32802654328877,100.87642018070983,105.04634398464685,95.60660074054714,97.81760880776594,95.71693887553168,91.07988699590258,98.2154898551898,99.42934454986484,96.88694880301773,98.70632845014534,99.4923117675281,95.00978357041593,93.81923328734251,94.03168910187698,93.03125364945193,93.61712652603127,93.72413085949383,94.44426497599444,98.57383374213953,94.93027108493243,95.9646479945231,98.70297454221229,95.59064177922423,93.95118920487536,95.10003556921328,92.17273136676025,91.8282344075246,95.28352535631713,93.83456168174696,94.02184374629336,93.57230293191893,96.00787460989191,96.23202641824687
2020-01-25,99.00146387968618,102.35673217480705,96.59550116056602,101.01795217779124,96.67795286597213,94.10576156143587,100.09677308163478,98.55281899982045,101.05238093667886,98.61364673796989,105.54633058719295,98.57685137774646,94.78300995126236,97.66199263659851,101.85264056329896,103.52405854503705,92.75268257519745,100.1774035791219,105.18708882902428,94.78924689125661,97.46925809897363,95.02233893498888,91.01558381309498,98.11858879177575,99.27172998619672,96.34067385754122,97.01250126714817,99.19882686240231,94.64793655336157,93.97688357871954,94.2771146648756,92.87317301755645,93.46589493707107,94.31494000945861,94.61749876951599,98.36422483751223,95.1446819283966,95.74514969394255,98.38163039498366,95.71093895235451,93.60984459853834,95.65230888491439,91.15330820066475,90.52152842182907,95.35040783248795,93.10145886971637,93.50280035873216,92.96778900133936,95.50813747591762,94.89748788099276
2020-01-26,99.19675547016053,102.83179809742258,97.20186669967083,101.57026690194478,97.3491196911618,94.80387071816013,99.67757843906682,99.72279512045085,100.23361168625222,99.27203626961074,104.30110377589659,97.90890141446644,93.62991950419548,97.44576702335699,100.63721334280366,102.62396660858562,92.64254810476231,98.74439291956449,104.96505973139085,94.09023777109081,97.50876535863927,94.68892591945729,91.84444976462414,99.06240094031969,99.89040349723619,95.6653255600385,97.46407084094876,99.28556033581268,94.60500539255182,94.84566597869018,93.7614883672379,92.71102006160412,93.3376161602126,94.04083512767085,95.31448318524956,98.24499109090476,95.69735637997883,94.28324698584389,97.50239577738424,95.22905961548949,93.86518746007367,95.57331805822179,91.14524175726287,90.85023418053397,94.71575546197438,93.70081240066048,92.82709039725647,93.50023641538594,96.20554370214258,94.69264949353567
2020-01-27,97.33660581977142,101.80318622539195,94.85906066821813,99.64551562851874,96.86369421057316,93.80553158902958,98.12059411292464,98.24505444397978,99.08837675679256,97.36155466889849,105.90509732708814,99.52469356795311,94.81626094375915,98.10466739886382,100.81073337141734,104.34453350495822,94.06572779392789,100.40925826026617,106.6761280604172,95.36908606474753,96.84133266256254,93.7745291747475,91.12609160742076,98.52895218273451,98.87342858281919,95.79953354220575,97.54523266464847,99.64183602342914,94.49470037541613,94.45105116140954,94.44556041980363,93.22217760536095,94.08310486783698,94.25459523851505,95.30325441329822,98.68103506803557,95.49408463075298,94.98268750234269,98.56339108988762,95.90435525327801,95.558963712832,97.70567019052474,92.3663882870575,92.94477356408412,97.0866912358703,95.6990278468434,95.40486177640884,95.38155839812855,97.21190653426733,96.016156623133
2020-01-28,98.22579904459157,102.73483823178712,95.71174584011565,101.03147222703002,97.78066077006122,94.35091321424933,99.09970927621471,99.27630346987365,100.11575471378775,98.0217556059572,105.85209389442814,99.4371849454089,95.02178101885083,98.36128521031723,100.2673906809457,103.46583727334793,93.9898747098102,100.02511752477419,105.55826532586367,95.58671154059785,98.79816494541157,96.08219082223775,94.13543448188223,100.8241917751181,100.9306825539856,97.94541956202875,98.86228898128955,101.71362124626344,96.28043013263704,96.47797205705268,94.56888941622286,94.0463419725112,95.14692157186953,94.26625444464337,95.81896456158196,99.6207618278141,95.85397880607125,96.12557534560271,99.92257214818645,96.4047984243594,94.3150767877331,97.1405095282819,91.42270143047804,91.9683619008401,96.66711254619644,95.47226355070772,96.41002599671405,95.38582323220619,96.15514700649537,95.36126978674511
2020-01-29,97.98265607420858,102.68363069518416,95.84331002937667,100.36410929854176,97.75856398993243,93.45395984875626,99.65448785358923,99.68653172839511,99.74191925384143,97.93533018044457,107.21859207981915,100.90262002447,97.03527098931188,98.92276925750663,100.89050244448832,105.08088723315974,93.79839095810333,101.07215779250089,105.82207678230982,97.3620635369473,99.47441337820074,96.07736389383605,93.9835683073641,100.676333149593,101.02058645321583,98.62341204434517,99.66096741624541,102.3401081881762,97.32884475196775,96.65566795911177,94.66673097630995,94.16297004301157,95.19732484668086,94.51792262749217,96.25249738167632,98.71261882918996,96.32231332619071,96.33342611039616,99.49931583855279,97.32500797346604,93.22617406809692,96.02230016572584,90.23847043020787,91.13099341205123,95.76593892869707,94.51010457462678,96.03756021490916,94.41669550833099,94.12931446288714,94.19991815411738
2020-01-30,96.21023927187203,101.44046113086038,95.86503141080972,98.63065846287536,96.66750926436352,91.99885054516612,98.36220403502506,98.75071970927172,99.06122864156701,96.72936719204974,106.9390730291576,101.02269101847656,96.6375210923389,99.7404778669803,101.48805947965458,105.63671628254556,93.61603957263446,101.38636761652637,105.62767762271888,97.53942928643625,101.20182461697087,96.2575252050044,94.1294848538682,101.75119703799196,102.40069137543166,97.94541959107067,100.19457232605664,102.31296256659807,97.66197932190346,96.11996081572168,94.07085144377338,93.99763427248904,95.19458559386072,93.8208903004794,95.65511496896183,97.09539036071979,96.28081516090089,96.18763386035327,98.29855254314236,95.62232622474892,92.65365890293062,94.94938534265663,89.04545914484706,90.65286491430099,94.28858786774153,93.43891440908737,95.55913422682578,93.42428589247697,93.52742718817349,93.57338668785516
2020-01-31,96.9451432184773,101.81638830585369,96.22323513636044,98.85890652409394,96.05821480691297,93.38298411286546,99.63366281695764,98.07805964936755,99.29908392930456,96.68087241857559,106.56779240256972,101.47072589841014,95.98552455787363,102.06238075877224,102.62021217047675,106.46760949366639,94.40709294732387,102.77187979423641,106.9342184509637,98.36056857307601,100.68238520549527,94.08831066996343,91.67888587133035,100.44347797546769,100.86386242793563,96.48123902201282,99.49105284382283,100.73379897547412,96.69787098053749,95.51221814561046,94.21611213417317,94.16468653018268,95.67685332967166,93.76645667559988,94.9027168526732,96.67544761754198,97.08227097716455,96.62016577077061,99.0039080707352,96.2197832859372,93.49741660381515,95.85712878959973,89.70886066671122,90.98327467189503,93.85420764334175,94.36208848175548,95.80331996193762,93.64516865299855,93.1245807975113,94.88017359738593
2020-02-01,97.14243583309809,101.54846156129507,97.201119664874,99.73373216605945,96.21250355618388,94.48371602938361,99.37452828209426,98.34556610610122,99.23718364684818,97.62695344514368,105.82387110351958,102.38810471032738,96.60612122700117,101.34922373332039,103.91569917466268,106.55666528409967,94.09692086430917,103.0104669936112,107.50871705867186,98.1264263438752,101.55656894340841,93.55723086641039,90.97366290047619,100.23333784149067,100.87753594147767,96.72783894871259,99.21409080076675,101.44931205449043,95.52724843838492,95.67314841457512,93.55969026237413,93.03220173557595,96.27551499687222,93.01301250343496,94.90484944301012,95.71880262285367,97.32154655056135,95.64467959876876,99.42947246892703,95.81932745516808,94.1503009229184,95.99915097834298,90.16826909418381,91.6871775026093,94.2790936211494,93.9749062825419,94.51512379443649,93.3464732602192,93.78051636550342,95.00778289453335
